Date;CrudeOil;Gold;S&P500;FTSE
2000-11-28;-0.03193897778407928;-0.0011107675074686352;-0.017229496898690577;-0.019593139567072204
2000-11-29;0.011094921696795268;-0.01260190530139449;-0.0018700327255727345;-0.01358441950093714
2000-11-30;-0.023967710235472506;0.013888935029289007;-0.00866510538641685;-0.0036820884995424352
2000-12-01;-0.05177514909767167;-0.005183242742866967;-0.00047247814788564657;0.004591140981170083
2000-12-04;-0.023400936594492938;0.007443244916784719;0.008508626802174346;-0.0018961019085337316
2000-12-05;-0.055910544493813386;-0.0011083054932314873;0.03280993672369337;0.02278074922274742
2000-12-06;0.010152323253969087;0.014423054676463432;-0.015997277059223936;-0.004080043707334502
2000-12-07;-0.01641540250774498;-0.004010118975170007;-0.013720742534301889;-0.006679084955009129
2000-12-08;-0.029291573313126706;-0.003660321944796263;0.0023380874444705046;0.009131158846401144
2000-12-11;0.0333333601031387;-0.007347538245071172;0.034756239794728305;0.013056008811006325
2000-12-12;0.008149397789496415;0.0003700058527786876;-0.004283137962128092;0.00313952032942888
2000-12-13;-0.040080852564908453;-0.0062892407185575205;-0.013697079465700757;0.0019717228731850334
2000-12-14;-0.021052644963849954;0.0014891805189691798;-0.012739584528864922;-0.021739839967593322
2000-12-15;0.03405020702252948;0.005204438276893653;-0.025575447570332477;-0.014048980290549129
2000-12-18;0.02772960923682999;-0.0025886897383625707;0.01336196611787166;0.01144794157006812
2000-12-19;-0.028667804128351793;0.0;-0.020367318106898957;0.007764348034899449
2000-12-20;-0.10868052929455785;0.010381860089866635;-0.028962865040259578;-0.018792661586576664
2000-12-21;0.01480323956514229;0.004403714521215685;0.006930693069306937;-0.009908234717130204
2000-12-22;0.004990444219679091;0.0;0.02999016715830871;-0.0029433406916851146
2000-12-27;0.010313233560592883;0.005480452806357006;0.018138424821002364;0.019795029981549916
2000-12-28;-0.022684323786879457;-0.012718022691681319;0.0030473511486168725;0.0008040911908511195
2000-12-29;0.03675043874551798;0.001104114020945124;-0.018929656461790123;-0.00011251370525211524
2001-01-02;0.014925430495003944;-0.013235316557042687;-0.018103858980466847;-0.007681768531538791
2001-01-03;0.027573528638348055;-0.0014902902592414113;0.048034934497816595;-0.02183106688662928
2001-01-04;0.008944543584109343;-0.002611985847131515;-0.010763888888888906;0.024122948669391242
2001-01-05;-0.00709222544427357;0.0026188261840602856;-0.03264303264303259;0.002020822523709054
2001-01-08;-0.02321427209036686;0.0;0.007740686985969969;-0.007824978499191948
2001-01-09;0.01352829713799375;-0.001865671641791078;-0.002640422467594772;-0.010000650289998414
2001-01-10;0.06421359057494525;-0.010467244085864524;0.017569193742478895;-0.004632018997742238
2001-01-11;0.0;-0.002644549205701341;0.0009460737937558861;0.009076057506944624
2001-01-12;0.01864404193425573;-0.00037881099816527986;-0.001890359168241984;0.008274885683223543
2001-01-16;0.009983399401860549;-0.002273611661207431;0.006392045454545414;-0.01333228372597517
2001-01-17;-0.023064275260004208;-0.0003797022049849552;0.004587155963302836;0.01875628381299399
2001-01-18;0.02698148919736254;0.003799391921051276;0.009951996253366069;0.00201697489220809
2001-01-19;0.054187115594093616;0.00037840871051564307;-0.005680500811500067;-9.663564078121745e-05
2001-01-22;-0.0031152174104217556;0.007945539918679856;0.006645680307799884;0.0036558381824893793
2001-01-23;-0.07593750953674316;-0.0011260803297364896;0.0078758397034977;-0.0027759635249519077
2001-01-24;-0.017585406260747782;-0.006764442950995875;0.0029878188922087823;0.007997120612308395
2001-01-25;0.010671304008005977;0.000756762074419548;-0.0025206232813932417;-0.0014047322688016672
2001-01-26;0.014305179412900548;-0.006427267323369512;-0.0011486331265794236;0.0061864100049728865
2001-01-29;-0.02417734063471666;0.0;0.0053358314886153835;0.0036064687124681694
2001-01-30;0.0;0.010274019529857403;0.008784750326678914;0.0027703023587146713
2001-01-31;-0.012388118018544336;0.00037667082303438626;-0.00566036837462125;-0.005841029284079258
2001-02-01;0.038327471947022795;0.010918651467779483;0.00664128138188369;-0.007256878969829295
2001-02-02;0.0486577449685357;-0.005214129968284409;-0.022692596173631396;0.000735803736517715
2001-02-05;-0.02400000000000002;-0.007113417645329578;0.0073441410382972805;0.0020459518522712994
2001-02-06;-0.0049180202796811345;-0.007164495952508565;-0.0029456802140163107;0.0038600947931675123
2001-02-07;0.028006602002835335;-0.0018989746417806819;-0.005170226393366173;-0.010757254914952719
2001-02-08;0.011538419685891421;-0.010273903405125462;-0.011656450336035462;-0.00314825594573398
2001-02-09;-0.01615970334322081;-0.0007689819390148678;-0.0096153757981291;-0.00673535590966956
2001-02-12;-0.016103059976993905;0.003078177488782474;0.011453351088959618;0.01250751911800596
2001-02-13;-0.006873947290247484;-0.00153442422451755;-0.008174064842813356;-0.0020668283631218864
2001-02-14;-0.019446280475300726;-0.0034575256960833745;-0.0015121499814658712;-0.008396853927510661
2001-02-15;-0.031932798754267355;-0.016576668828622743;0.009692554921704843;0.003513439711316124
2001-02-16;0.012500021523900173;0.012152120851999237;-0.022048916470314928;-0.017683424931532743
2001-02-20;-0.019890258118692383;-0.008133253308414967;-0.015414069025429078;-0.017771744247539356
2001-02-21;-0.0010497091226588928;0.008199945542628484;-0.0215748629662329;-0.0012876365256022648
2001-02-22;0.009457109106090211;0.0011618426753916555;0.001512456677739582;0.005140344888903359
2001-02-23;0.006245673389375872;0.009284309077308928;-0.006756207699036287;-0.00989487121278243
2001-02-26;-0.0193103264118063;0.018781119245363076;0.02128684124198199;-0.004525865999468692
2001-02-27;-0.011251747145398672;0.006019586820906309;-0.009246201847518898;0.004123916885893086
2001-02-28;-0.02489334075562344;-0.00224385234559088;-0.019693178148410206;-0.003921815828918485
2001-03-01;0.008388021210662844;-0.005996910266649058;0.005244062459721643;-0.0015714704271724278
2001-03-02;0.006871628812981312;-0.011689313577767035;-0.007945408313750124;-0.00846224133866047
2001-03-05;0.027298858646420898;0.0015261117404414826;0.00914163294101078;0.01240905776455592
2001-03-06;-0.010489550363906752;-0.00990478515625004;0.010742376064080128;0.013605819629741722
2001-03-07;0.022968252417042034;0.005771450693444091;0.007138336871892692;-0.001696639273536249
2001-03-08;-0.015889498435183502;0.015302219179025744;0.0011025309965926322;0.0002333284465614316
2001-03-09;-0.024219043159035336;0.020346624041711836;-0.029578367330011512;-0.014309099785156931
2001-03-12;0.0071942722456204145;0.0029542774985591436;-0.04280154631300992;-0.01534480382683523
2001-03-13;-0.01964282989501953;-0.01767311562105578;0.0164294951044075;-0.018158380620870163
2001-03-14;-0.036429871482922205;-0.01611689651314918;-0.019746668750839524;-0.016553951802979805
2001-03-15;0.007561393187974996;-0.00952380952380949;0.0002549832461351542;0.018343440332829752
2001-03-16;0.0018762155769191935;-0.00730766883263223;-0.022688631560343953;-0.029044261843240382
2001-03-19;-0.01947567201891065;0.006586523243906184;0.020346024645046645;-0.002013321964564052
2001-03-20;-0.010695213268968051;0.0026944274053972705;-0.02684279136632073;0.017148156451586072
2001-03-21;0.03474902053227691;0.005374256800323884;-0.016987695830595895;-0.01878933432117158
2001-03-22;-0.010447715942830227;-0.003054554454418712;-0.010154991697443716;-0.04077109077587604
2001-03-23;0.029411718168674827;0.0015319566722866718;0.030237585738854822;0.01646346113033781
2001-03-26;0.0058608004352946885;0.001529613370877092;0.012753310985854416;0.032264091085339563
2001-03-27;0.010560849424475327;-0.0034364028921669565;0.020441565182692356;0.027167090583323894
2001-03-28;-0.05405405405405406;-0.004980796141642707;-0.02763922500671956;-0.019919361692533277
2001-03-29;0.003809538341703833;-0.003465631004071712;0.003824777798196788;-0.004560045895306342
2001-03-30;0.0018975042253019936;-0.0034775654518358623;0.010477996616718999;0.008106129439618526
2001-04-02;-0.030681798395703175;-0.008918138221794436;-0.021338636053370053;-0.0026980838144612385
2001-04-03;0.023446673618290337;0.0046947639311369915;-0.03336250140462382;-0.027658610366423475
2001-04-04;0.035509747468939645;0.006230553658770122;0.004167035845783262;0.013289175808328446
2001-04-05;0.005162219222571318;-0.0011609434986632472;0.03788908105954758;0.015553517411926787
2001-04-06;-0.00733678507924429;0.007361463973473814;-0.015210777519168994;-0.0036109084977685724
2001-04-09;0.0103474017801779;-0.006538508488581729;0.011120869134137346;0.011032724214496081
2001-04-10;0.04169712448010099;-0.0038714674690636386;0.018243750103225764;0.02466763196906352
2001-04-11;-0.010533681245873727;0.005441214459710686;0.000685827946919737;-0.002567620600335996
2001-04-12;0.0024840203714036058;0.005411649905002758;0.018161527081473894;-0.003714517654714644
2001-04-17;-0.00035399040289685324;0.0038446750347327363;0.003449757403225062;-0.0009537682355041932
2001-04-18;-0.010269086775110403;0.000765919895742373;0.0397450761266549;0.02240893153527579
2001-04-19;-0.004293410946611398;0.015308075724707937;0.013306463918378197;-0.0031578039861959173
2001-04-20;-0.019762818489699185;-0.0018846589634605726;-0.009152419513835386;0.0013965029795750539
2001-04-23;0.012096771092370062;-0.004153986543222632;-0.01815262760024483;-0.0014456274503127364
2001-04-24;-0.027164070388278394;0.0015168520211152892;-0.0053991822991552585;-0.005279921147145372
2001-04-25;0.01600894621759874;-0.006437001771082529;0.01307777853219716;-0.0021916348673105546
2001-04-26;0.042139962621839056;0.007621951396801441;0.004465397904799717;0.0070012534856285225
2001-04-27;-0.00597749905420597;-0.001891074173760221;0.016650481233983605;0.014160847336032623
2001-04-30;0.006720856867082459;0.00037895455031677905;0.00699638170896022;0.0026212484309962036
2001-05-01;0.016865828005133032;0.001515128395774168;0.0030791045189673127;-0.006535947712418277
2001-05-02;-0.039391889286784054;0.003782148347520442;-0.0018103372798808914;-0.0040148118568656965
2001-05-03;0.023381350493433928;0.003391084842433667;-0.012695163335639692;-0.023441005732644293
2001-05-04;-0.0031634499182556786;-0.0007509639452503158;0.0170113990016163;0.01812411175203188
2001-05-08;-0.034203145268941304;-0.003757985633457639;-0.00910943981525525;0.002742636354517103
2001-05-09;0.03066813330800411;0.018483567648697186;-0.004200339023736177;0.0012401965700366002
2001-05-10;0.010272792073321213;-0.003333310727719918;0.002944648728168131;0.011927957371060671
2001-05-11;0.0010518505895993346;-0.004459354068426236;-0.00690362752231799;-0.011267638382377654
2001-05-14;0.005604197957540302;0.0014930716894265839;0.001997602852192637;-0.034985044688732314
2001-05-15;0.009404404959026946;-0.0007453660028021725;0.004625213907473391;0.026781460740488594
2001-05-16;-0.004140749957910805;0.014546787794471605;0.02357511916310906;0.007034195064639759
2001-05-17;0.0017324752599836568;0.005882375380572125;0.0015509651258267532;0.0035010363113952003
2001-05-18;0.03459010741190016;0.050438550749694055;0.004568421405831247;0.0017613220492067594
2001-05-21;0.0023403442053269163;-0.006958942388566536;0.014721661187388824;0.00449705793005073
2001-05-22;-0.008005329379009773;-0.0010511135227198043;-0.001291288847905192;0.005890669083199684
2001-05-23;-0.005379954560978062;-0.005261311707777994;-0.016960722543376106;-0.01323496576042782
2001-05-24;-0.039553755216756414;-0.015867418558367263;0.0029400764627660614;0.0031199495284017775
2001-05-25;-0.0010559903839013618;-0.004299577860224724;-0.011802813559098624;-0.004411855860831926
2001-05-29;0.009866127375810052;-0.014753530743303434;-0.007962562247161076;-0.0043974164152637
2001-05-30;-0.0038381232008797284;-0.029583549843187784;-0.014006914964191486;-0.011425843059364116
2001-05-31;-0.0063046725967507156;-0.0015055490993007847;0.005187501042724696;-0.00012070365937610905
2001-06-01;-0.015509359218951135;0.004146272725704225;0.006192984736727913;0.002311842567926936
2001-06-04;0.007160717988025089;-0.005630630759634547;0.004813327268989198;0.008072828001133958
2001-06-05;0.0039104377402534585;0.003020076742091149;0.011465421358997974;0.011286621302185607
2001-06-06;-0.018413614092713027;0.0;-0.008307450849937004;-0.003562640953016505
2001-06-07;0.0010822758798214593;0.0011290469672051717;0.003601339328139108;0.00793015414513265
2001-06-08;0.023423409676766704;0.02781952592663295;-0.009283114273675008;0.0003867143628062397
2001-06-11;0.022535257239210793;-0.020117045072365447;-0.007086626188022915;-0.015141346448694692
2001-06-12;0.0048209154695164624;0.013437873032974501;-0.001744656807020406;-0.009640815630065691
2001-06-13;-0.011651821419877861;0.0018416206261511192;-0.008579553743442991;0.0027912121489490627
2001-06-14;0.006934839177575647;0.012132308062385189;-0.022435921340455134;-0.01161473753268727
2001-06-15;-0.01825071177467208;-0.014892756148688124;-0.0012295207039254574;-0.005145516315015475
2001-06-18;-0.03367243016886301;0.004424711045134755;-0.004841988882059112;-0.008981286448322523
2001-06-19;-0.0025408238389369453;0.0036710720352659543;0.004370763400626032;0.0015515559164929194
2001-06-20;-0.03566228379043768;-0.003657644558611839;0.005254941988976025;0.0033800781005890457
2001-06-21;0.002264130790278651;0.0007342592199441889;0.01135342143415552;-0.010211276987035056
2001-06-22;0.010165680090087559;-0.001100580718376598;-0.007833962389709792;0.004307493421739972
2001-06-25;0.015654121412160382;0.005141478063990679;-0.00919818695525676;-0.0006707543353413614
2001-06-26;-0.009908273679400836;0.009134088010595232;-0.0013966329875160222;-0.01875690295889698
2001-06-27;-0.050778315608941305;-0.01484433715535971;-0.0005758921683810536;0.009395702647038595
2001-06-28;-0.0019524069979508507;-0.010290401498490476;0.005515295937033482;0.00543875613529643
2001-06-29;0.026995326622639926;0.004827398327051924;0.0036839700582962376;0.0007271739726275595
2001-07-02;-0.011428542364211314;-0.004434634811398275;0.012479598681396586;0.013150233994240201
2001-07-03;0.011175298637866371;-0.006681469316069832;-0.00024167227874516417;-0.013434374787001047
2001-07-05;0.02972563618327606;-0.009342301730116298;-0.019500388385983447;-0.01601088782621385
2001-07-06;0.04404139920608552;0.0030176830424377687;-0.02161404706461123;-0.01268558114187035
2001-07-09;-0.021977984828295383;0.0022565104072518327;0.005459839393719301;-0.0018798898747233173
2001-07-10;-0.0036245154373566457;-0.0011256577597326123;-0.012030032153086623;-0.00018285213074964446
2001-07-11;-0.013823178025844984;0.007888713334484265;0.0010146720363597428;-0.01389930345422441
2001-07-12;-0.011434945271548314;-0.006336122872897421;0.023737162131984624;0.016636101733548347
2001-07-13;-0.007835786957122615;0.0018754688242799133;0.00866404324788217;0.010106520241678574
2001-07-16;-0.019932331087028077;-0.0007488289122454805;-0.012516351489157973;-0.0035939863362380864
2001-07-17;-0.01880275445740287;0.004496111781466139;0.009361256416108521;-0.01618609258271142
2001-07-18;-0.0265936767028363;0.008578842747510862;-0.006812165352979571;-0.004274237788065571
2001-07-19;-0.0076335327990408874;-0.0036982249355479446;0.008759586314199153;0.006068868018879625
2001-07-20;0.03603236284040179;0.001855976285553007;-0.005980202824269698;-0.009250709087227249
2001-07-23;0.020711242027558585;-0.0040756062556174255;-0.019696715524805897;0.0033783866461229994
2001-07-24;0.007274066638757404;0.0033483052638965116;-0.00966787663714519;-0.015743735306078865
2001-07-25;0.02014445828216682;-0.0074156466795586296;0.011035614504968372;-0.008364346897924646
2001-07-26;-0.004098383372809211;-0.005603287006352264;0.010495382166370026;0.00197128380285716
2001-07-27;0.010849267508183491;0.004507819813771796;0.003822177734149168;0.02213351957748122
2001-07-30;-0.014433800532561047;-0.010471158776662826;0.0003311060039374869;0.008069459545116064
2001-07-31;-0.010514411870856999;0.0060468861171896204;0.004137360416326841;0.015128407914697384
2001-08-01;0.01593928160203384;0.004507819813771796;0.00626289366120214;0.0032192950702856216
2001-08-02;0.03511388160758777;0.0;0.004094668720832084;0.006778578722929973
2001-08-03;-0.0032478617182520875;0.001869857933480601;-0.005464465913139871;-0.006607557049646329
2001-08-06;0.004344638965916081;-0.0029861433788530567;-0.013449232055218974;-0.0038215074877976374
2001-08-07;0.0072098328979688375;0.00037441445612262925;0.003906846046432655;0.00188185844809019
2001-08-08;-0.01431637834232291;0.0026196918318655005;-0.018547635389854378;-0.010890732339003839
2001-08-09;0.00363102653583125;0.020530048993301575;0.0029528261007811807;-0.013439258222633033
2001-08-10;0.014833569336678565;0.0018288222793059195;0.003448886874007684;0.004497638936121762
2001-08-13;-0.008199627397224463;0.006571808509156618;0.00025147773549027974;0.0007185845746244812
2001-08-14;0.006829638250965608;0.0021761899143006858;-0.0004190668109763651;0.01412231512071549
2001-08-15;-0.016065717931535328;-0.0021714643953840707;-0.008635858206480163;-0.008388051249054285
2001-08-16;-0.00399124474363155;-0.0018135653894151282;0.003467554715129273;-0.013146384152065926
2001-08-17;-0.02987255298294722;0.014898166439226479;-0.016013497694431056;-0.008849996059179355
2001-08-20;0.020653442048150117;-0.011457149406770117;0.009250551015457686;0.002882743127652354
2001-08-21;0.024650480823076304;-0.00398408576312459;-0.01705849193749831;0.013588390982267828
2001-08-22;-0.05314181407412333;-0.00036365855823861093;0.010360878530513595;-0.003977608999848448
2001-08-23;0.009859625076172884;0.0014550524022018951;-0.0035891145188321483;-0.002255661225792016
2001-08-24;0.010138958553234323;-0.010170678957945989;0.02075470154900927;0.013972000804919782
2001-08-28;0.010037191880764018;-0.0007339897505733717;-0.0205007131644368;-0.0067983164339896485
2001-08-29;-0.004416666871418284;0.005141478063990679;-0.008920920391084497;-0.003146465681952204
2001-08-30;-0.01848428887624376;0.006211112947146047;-0.019214135391310894;-0.015671127586637357
2001-08-31;0.0244821674032889;-0.003631082142927955;0.007324407282826684;0.002306487189793982
2001-09-04;-0.009926487139351625;-0.010204037373357289;-0.006395123496937272;0.006473357840271365
2001-09-05;0.0007426831614194551;0.0014727315445344225;0.0024686896827470495;-0.0118038513732025
2001-09-06;0.023376591574459038;0.003676470588235281;-0.02576957241704736;-0.021030509379994622
2001-09-07;0.01631619884642066;0.00036632272350045625;-0.018506775160145317;-0.025747940170415706
2001-09-10;-0.014270478632898542;-0.005492493469338999;0.012233276454391762;-0.007218431016872695
2001-09-17;0.04270721465859939;0.06701024035513647;-0.05224897628849412;-0.026779563291091324
2001-09-18;-0.038528244483833074;-0.005866051625466495;-0.002396931857000406;-0.010247138751953933
2001-09-19;-0.03537911272898353;0.01180143639171849;-0.020182662584555477;-0.02619258664884616
2001-09-20;-0.004865238177668152;-0.00857632933104635;-0.03178026445076232;-0.034902743959126514
2001-09-21;-0.02331706790806698;0.010034580956693295;-0.014486883987832266;-0.027035859832664877
2001-09-24;-0.15248360374181102;-0.007536765109468657;0.03515623161863335;0.04064318720101223
2001-09-25;-0.009086813305754227;0.0027614351372449164;0.010427041544971205;0.01072845121214172
2001-09-26;0.0261347871976938;0.009638512196105786;-0.003538089536624711;0.0070120933218842385
2001-09-27;0.016085818760112502;-0.00545508234752079;0.00867932990152287;0.01437362888275917
2001-09-28;0.030343031706358214;0.002399662873364239;0.02121840099314154;0.029347510668723764
2001-10-01;-0.006402032290931614;-0.0006839319207507799;-0.001627784319855885;-0.02402410715699399
2001-10-02;-0.02104809951312636;-0.007871383348599048;0.01256358713113448;0.009758380574699688
2001-10-03;-0.031154057187314677;0.0020697002971648004;0.016764506652488187;0.010243569728844992
2001-10-04;0.024909385822508456;0.0;0.0008384161021375292;0.027530909910715495
2001-10-05;-0.010605381353007148;0.0030980857021838393;-0.00195457073437022;0.003947171946207861
2001-10-08;0.0026798291615297565;0.003431709062956312;-0.006528066359437035;-0.0006552431865567421
2001-10-09;0.0013362484756078707;-0.011969904490624184;-0.005350602659867754;-0.004550318861896385
2001-10-10;0.002224250241430692;-0.011076433911589856;0.022272561634038235;0.028603995879170396
2001-10-11;0.03595203911478362;-0.013650767404365216;0.015509604042733827;0.0022898458139533062
2001-10-12;-0.035989723525976625;0.011000731858771928;-0.004545454545454519;-0.003756104224778234
2001-10-15;-0.00933329264322913;-0.00982796719183543;-0.0018264561483306574;-0.01519778356087842
2001-10-16;-0.013010359067564092;0.0007089035275658073;0.006312852632629706;0.003019417354109599
2001-10-17;-0.008636387911709842;0.0038965857282371452;-0.02127462845111483;0.023767324276250834
2001-10-18;-0.022925264201898776;-0.014819978051895166;-0.0021365847995672427;-0.016796691391023577
2001-10-19;0.02440171144043113;0.0032234737003413727;-0.0006516449080006259;-0.019214191690285376
2001-10-22;-0.0032065824584908142;-0.016422727608994103;0.01974851212590467;0.010502761221262702
2001-10-23;0.004136036380570918;0.002177880593523085;-0.005115534414444123;0.02423870004552109
2001-10-24;0.02196794205291619;-0.000724419422708289;-0.0026627573755947376;-0.004948627654435267
2001-10-25;-0.014330483471452826;0.006886531129091766;0.01795246638680026;-0.01567458752017925
2001-10-26;0.0018173106661862892;0.000359993189021246;-0.0022610111304152136;0.020072365764176148
2001-10-29;0.004535164849423401;0.004318144056808526;-0.026015253394862548;-0.019812340104294446
2001-10-30;-0.012641028628399442;0.00537441765387725;-0.012005521849890899;-0.01618195526215005
2001-10-31;-0.03155009179605517;-0.003920192728398719;-0.0033911133942440275;0.0072148247165395585
2001-11-01;-0.03729938168765212;0.0007156071807916664;0.025614357337465643;0.006250371803723231
2001-11-02;-0.010299121665460764;0.00035743861842774116;0.006819628137510136;0.01149625383383368
2001-11-05;-0.007928634538775126;-0.004646132414882875;0.013089247644629598;0.015518100722536232
2001-11-06;-0.004995023935224108;0.004308840958819671;0.01554030733610956;0.0009598586908032836
2001-11-07;0.008534140343516183;0.004647793122034338;-0.0013345331302719865;0.00042187664027371063
2001-11-08;0.05375808439538199;-0.014946662658474219;0.0031180264955108505;0.011847534705197393
2001-11-09;0.04959845220956449;0.002167652203671322;0.001065743767391103;-0.006422747146990093
2001-11-12;-0.04455444652165941;0.0032443904696703996;-0.006121384261301044;-0.018687311000750273
2001-11-13;0.020725414203719206;-0.0017966224287869759;0.022494013210027974;0.025436224277279873
2001-11-14;-0.08906323481221945;0.0;0.0009602846566654222;-0.0068788335064692285
2001-11-15;-0.11600805647066104;-0.009719156976584542;0.001831493788291727;-0.0004960329476189074
2001-11-16;0.03323781652421842;-0.0014539945023988032;-0.004439820005537998;0.010079760742010002
2001-11-19;-0.017193641790631098;-0.0072806694980874775;0.012329451077208287;0.00888300888300897
2001-11-20;0.08069979461557208;0.0011000651981671883;-0.008378626755075613;-0.007362271391438746
2001-11-21;-0.00992169910404428;-0.00036632272350045625;-0.0066202274915254655;0.0028496817744769753
2001-11-26;-0.014240430561842987;-0.0021986299631183703;0.016573126749169553;-0.0021265017695119015
2001-11-27;0.04226853855563806;0.0033052679192435708;-0.0043129474569463255;-0.006883545497406884
2001-11-28;-0.01334703465049425;0.0032942674094844637;-0.018106245878537375;-0.011545728197398408
