date;Gold;CrudeOil;S&P500;FTSE250
1986-04-02;0.007205043530471356;0.01976639712488759;0.002424087777494366;0.008814681808642089
1986-04-03;-0.0022354694485842153;0.03083700440528636;-0.013745704467354014;0.011343935646425107
1986-04-04;-0.0007468259895444529;0.08974358974358987;-0.016260162601625994;0.005165507665407576
1986-04-07;0.009417040358744355;0.1286274509803922;-0.00026236389872758004;-0.01140349381221184
1986-04-08;0.005182881682215257;-0.108408617095205;0.021388269256003234;-0.0011385526580603988
1986-04-09;-0.004566882734236777;0.013250194855806807;0.000984926344638426;-0.004634240416333202
1986-04-10;-0.0004439840165755271;0.03461538461538449;0.011508021390374212;0.003921296456952383
1986-04-11;0.012585134734971914;0.013382899628253009;-0.0019878193199119876;0.0032549832930062195
1986-04-14;-0.0010235414534287557;-0.0506236243580338;0.005551553163537726;0.003571736196847475
1986-04-15;0.00043911007025765336;-0.017001545595053957;0.0018964935940659622;-0.012931503086967333
1986-04-16;-0.008046817849305055;-0.09591194968553463;0.018886972615993036;0.001228935637394457
1986-04-17;0.0026548672566371057;0.021739130434782705;0.0033440673767648477;0.00850514419374826
1986-04-18;0.008384819064430893;0.01106382978723408;-0.002674566925893962;0.0017796863159345033
1986-04-21;-0.003938730853391803;0.050505050505050386;0.009736776961795535;0.0021089066923403177
1986-04-22;0.007908611599297233;0.05208333333333326;-0.009479447577020572;0.00024018391225277824
1986-04-23;0.006102877070618851;0.04341203351104328;-0.0027637983664713373;-0.007912731264436146
1986-04-24;-0.00418833044482958;-0.0036496350364962904;0.0011168562564634055;-0.012540052096539966
1986-04-25;-0.0008701957940536742;0.04249084249084256;0.0011156102801419543;-0.0014006583094055003
1986-04-28;-0.0037741326752794846;-0.06254392129304287;0.0032605555326263858;0.0067734997779180794
1986-04-29;-0.002039924231385659;0.021739130434782705;-0.01057265097910165;0.013775128144101867
1986-04-30;0.009636443276390683;-0.018341892883345534;-0.02074757806328209;0.0050160329821347105
1986-05-01;-0.0018799710773679257;0.03139013452914807;-0.0015285326086956763;-0.008130312905945902
1986-05-02;-0.010141987829614618;0.061594202898550776;-0.0015733968361966166;0.0047044902320076964
1986-05-06;-0.003512880562061005;-0.015017064846416406;0.010434856680437976;-0.0004002103963225423
1986-05-07;0.006022326674500533;0.048510048510048476;-0.0048895633114145465;-8.579370617378679e-05
1986-05-08;0.008176376113301353;0.037673496364837966;0.004447644866147016;-0.025208353591918642
1986-05-09;0.0002896451846488013;0.008280254777070173;0.003036309197486542;-0.006384377053797796
1986-05-12;-0.0004343419719126107;-0.005053695514845247;-0.0011351692243009026;-0.0015000472455825031
1986-05-13;-0.004345307068366111;-0.006349206349206327;-0.004924656957656426;0.007351810449862217
1986-05-14;-0.003636892638929301;-0.007667731629393049;0.00477983164840734;-0.004973079610373632
1986-05-15;-0.0013140604467805073;0.00965872504829357;-0.013092531784120509;-0.0034224346492004454
1986-05-16;0.0029239766081872176;0.025510204081632626;-0.007123661647400192;-0.012292024394576329
1986-05-19;-0.00641399416909616;0.06529850746268662;0.001890359168241984;0.0008452527965276957
1986-05-20;-0.0061619718309859906;-0.05545826036193813;0.01247855917667251;0.0023718966188495116
1986-05-21;0.000590493061706443;-0.04017305315203956;-0.002795307272034364;0.004218678107689833
1986-05-22;0.004573620537031697;0.03283966516419823;0.01983435973667458;0.002689563659948657
1986-05-23;0.0019092377735350219;0.05673316708229437;0.005122438780609695;0.004943356141215105
1986-05-27;0.0011726766344180017;-0.10914454277286134;0.014087424901595202;0.00033659694582555133
1986-05-28;0.0065885797950220315;-0.02980132450331119;0.007681307456588238;0.007922124687867127
1986-05-29;-0.003054545454545532;-0.010238907849829393;0.0054737866439604765;-0.00306311899309486
1986-05-30;0.0014590020426028527;-0.013793103448275779;-0.0025405274618920393;-0.0033192729323573422
1986-06-02;-0.003933566433566349;-0.034965034965035;-0.009338993329290446;0.0001709371481788402
1986-06-03;0.0010238408658767018;-0.03260869565217395;0.0019180541952334984;0.005074197616718346
1986-06-04;-0.004237288135593209;-0.014981273408239626;-0.006394851533542356;0.0002521358249825134
1986-06-05;0.0029347028613353476;0.004562737642585635;0.007009920472247355;0.0045548872709366695
1986-06-06;-0.0002926115581566302;-0.03633610900832707;8.141664970473528e-05;-0.00016923139767643924
1986-06-09;0.00043904580711262575;-0.009426551453260101;-0.023242561159278585;0.0048676853397457975
1986-06-10;0.017261556465769434;-0.018239492466296525;-0.0015835972662110454;-0.005500441429301617
1986-06-11;-0.0008628127696290733;0.0920840064620354;0.00646965522998566;-0.009566583538234252
1986-06-12;0.0027345998848591346;0.012573964497041512;0.0014929705967736684;0.0032491464356687594
1986-06-13;-0.006171953495048177;0.010226442658875179;0.017557662843181943;0.0010756227444250754
1986-06-16;-0.019930675909878626;-0.013015184381778733;0.0016278028730720706;0.005389949329779098
1986-06-17;-0.0075154730327144925;0.0;-0.007231950595213865;0.0028907641545246054
1986-06-18;0.007126948775055597;-0.002197802197802301;0.0026191937794148856;0.0074011529726896175
1986-06-19;0.0001474273920094582;0.008076358296622788;-0.003796073309114689;0.0001618487754406761
1986-06-20;0.0013266509433962348;0.051711580480699126;0.014422682946816368;0.009391489287922772
1986-06-23;0.004121890181068899;-0.027008310249307388;-0.009370708457872245;-0.0003263595451578061
1986-06-24;0.0027855153203342198;-0.004982206405694023;0.007216831117997202;-0.0028293727841830485
1986-06-25;0.00628654970760234;-0.05364806866952787;0.007691373517386468;0.005519721084645379
1986-06-26;0.0021792822896993247;-0.006802721088435382;-0.0007632667818262551;0.005643650322167737
1986-06-27;-0.0011597564511451885;0.0182648401826484;0.003457425424137517;0.00048281189648502476
1986-06-30;0.006531204644412147;-0.0433482810164425;0.004967948717948811;0.0054559802880713715
1986-07-01;-0.004758471521268848;-0.032031249999999956;0.004783926008611106;0.009729076556482807
1986-07-02;-0.008113590263691739;-0.02824858757062154;0.002618631963180462;0.002130622242354052
1986-07-03;0.004528191644756152;-0.028239202657807327;-0.003601108033240985;-0.0018080155355408856
1986-07-07;0.0029082448742183686;-0.0444444444444444;-0.03073990229953527;-0.004662395599235203
1986-07-08;0.008699434536755035;0.0008944543828264262;-0.010079901659496016;-0.013648311653299161
1986-07-09;0.0007187005893345422;-0.016979445933869464;0.00509127033403689;-0.0013666336396871426
1986-07-10;-0.0037345590347601654;0.01181818181818195;0.0007824726134584292;0.007007880301526992
1986-07-11;0.003748558246828182;0.0;-0.003250895024896061;-0.00048130552708613994
1986-07-14;-0.0067509336397587605;0.008984725965857976;-0.016968045578399704;-0.007596958950362054
1986-07-15;0.000723065798987621;0.055209260908281266;-0.018688841291840008;-0.005811265177506186
1986-07-16;0.0046242774566473965;0.07004219409282708;0.005777625609860504;-0.00016077262731184483
1986-07-17;-0.0017261219792865656;-0.029968454258675004;0.004510446363984455;0.004709098322527305
1986-07-18;0.002593659942363047;0.04065040650406493;0.0012284491887999405;-0.0046870266531772176
1986-07-21;0.017390054613394712;0.02109374999999991;-0.0005077001184633501;-0.017682089920806776
1986-07-22;-0.0012713660121486114;-0.16755929609793418;0.00821198780900767;-0.0028120103828075393
1986-07-23;-0.01768033946251768;-0.004595588235294157;0.0020572676127297296;0.0034003435519518455
1986-07-24;0.0040316774658026855;0.011080332409972193;-0.0030167176436083354;-0.007180793568252519
1986-07-25;0.002151154452889825;-0.010958904109588996;0.009539819289766882;-0.009062981838726003
1986-07-28;0.012020606754436391;0.024007386888273308;-0.017525601531929058;-0.001175897661270242
1986-07-29;-0.006645927601810042;0.048692515779982015;-0.006186178551756183;-0.002770774865623271
1986-07-30;0.001138790035587034;0.008598452278589797;0.008697505862289345;0.009515973240797004
1986-07-31;0.01663585951940849;-0.04262574595055413;-0.0019865590261634036;-0.001748231097251307
1986-08-01;0.009790209790209836;0.029385574354407806;-0.005124512959512106;0.0009170620880616376
1986-08-04;-0.003324099722991636;0.2110726643598615;0.004597505427610615;-0.0018383548202136613
1986-08-05;-0.003613118399110604;0.02499999999999991;0.004406966396881096;0.001172555104167916
1986-08-06;0.010878661087865948;0.03135888501742157;-0.0008015862970931487;-0.007269608423045026
1986-08-07;-0.0016556291390728006;0.025675675675675524;0.0008444519506840553;-0.010522489885658737
1986-08-08;0.019347705914870117;-0.02305665349143604;-0.0006749915626054204;-0.001360912895552957
1986-08-11;0.05206073752711493;0.006068779501011479;0.01604187774400545;0.0026411157809682617
1986-08-12;-0.010309278350515427;0.03887399463806962;0.011052019278710246;0.010452437799575387
1986-08-13;0.01041666666666674;-0.014193548387096855;0.009575080134790692;0.009665803648483795
1986-08-14;-0.007087628865979356;0.00981675392670156;0.0023608906256360473;0.004745371052647052
1986-08-15;-0.0003893575600258936;0.025923525599481634;0.003654822335025454;0.007709276947267085
1986-08-18;-0.020384315762139726;-0.015792798483891368;0.0009306089419380825;0.007318436404708972
1986-08-19;-0.007554671968190929;-0.038510911424903704;-0.0035168566577734595;0.0017166141664015644
1986-08-20;0.009615384615384581;0.016688918558077415;0.013224615634254366;-0.0016328932791728201
1986-08-21;0.007275132275132323;0.0;-0.0004003683388718038;0.004005108970172699
1986-08-22;0.014445173998686833;0.01641497045305318;0.002082749228982328;-0.0017902165528833613
1986-08-26;-0.013333333333333308;0.019379844961240345;0.010591950117910365;0.003990519632549372
1986-08-27;-0.002623983206507474;0.003168567807351197;0.0018193323841164677;0.0032452054243752304
1986-08-28;0.017363851617995252;0.0;-0.0018160284247927816;0.0046888955046142655
1986-08-29;-0.005171967933798816;0.006317119393556503;0.00035595633602270027;0.004672710799090485
1986-09-02;0.02222511047569542;0.03138731952291285;-0.017435654133554745;0.012818549462018103
1986-09-03;0.029879211697393604;-0.024345709068776533;0.0062771607918878924;0.0018200451371193083
1986-09-04;0.0012345679012346622;0.009357454772301876;0.014995201535508595;0.0043434027234308115
1986-09-05;0.037731196054254124;-0.03399258343634115;-0.013237206004018454;0.003929448040563388
1986-09-08;-0.005228136882129197;0.0;-0.009302511278795889;-0.005250173250173296
1986-09-09;-0.022336359292881136;-0.040307101727447225;-0.0018940920448133891;0.00016162471855007965
1986-09-10;0.022602321319486807;-0.006666666666666599;-0.002462954738159606;-0.0018890319129373223
1986-09-11;-0.03942652329749108;0.010067114093959662;-0.048085485307212794;-0.004968791522906746
1986-09-12;0.04353233830845782;0.0006644518272425071;-0.019176800748363032;-0.026000403976928377
1986-09-15;-0.015494636471990453;-0.04980079681274896;0.005505700784670831;0.008220330195743974
1986-09-16;0.010290556900726333;-0.03563941299790352;-0.000948521169267913;-0.013238411390633198
1986-09-17;-0.009706411024565598;0.016666666666666607;-0.00017262213015700745;-0.0019628960533628614
1986-09-18;0.01125363020329151;0.03706343549536717;0.002719267955801019;0.002871812723000522
1986-09-19;0.02907742012683978;-0.005498281786941561;-0.00043045930007312716;-0.008006479231748242
1986-09-22;0.012790697674418539;-0.03662750518313762;0.0117135351621378;0.0038664302876205703
1986-09-23;-0.0011481056257175437;0.02582496413199431;0.0031498744306814874;-0.0007377758671772705
1986-09-24;-0.008045977011494232;0.0174825174825175;0.0025883650867739583;-0.0011452689347253298
1986-09-25;-0.00486674391657016;-0.01855670103092788;-0.018833587269341368;-0.007647760672816695
1986-09-26;0.008383791336749047;0.010504201680672232;0.0017254022343957676;-0.012844499445751056
1986-09-29;-0.01385681293302543;0.03465003465003469;-0.009990096025491946;-0.010403360445841336
1986-09-30;-0.00889929742388762;-0.015405224380442117;0.006132834587447178;-8.405379442832928e-05
1986-10-01;0.0042533081285445196;0.036054421768707545;0.009856475877572102;0.003560577858369607
1986-10-02;0.01482352941176468;0.009848982271831952;0.00136986301369868;0.0010948970617270515
1986-10-03;0.010897287271041112;-0.033810143042912966;-0.0008977428180573233;-0.0067534454524808
1986-10-06;0.002064220183486176;-0.0020188425302826163;0.004578323563390496;0.005271011841725182
1986-10-07;-0.0020599679560540096;0.05192178017532023;-0.0015759434364085445;0.006171139895132516
1986-10-08;0.0048165137614679665;-0.01602564102564108;0.0096838872061773;0.0009280245569573964
1986-10-09;-0.005364072129650843;-0.019543973941367976;-0.0035068446848065538;0.008980416629520649
1986-10-10;-0.011474469305794655;-0.0046511627906976605;-0.0015687937248251016;-0.0011604208145329364
1986-10-14;-0.004526987811955818;-0.028704939919893202;-0.00046713096653638875;0.003243517388201944
1986-10-15;-0.01585820895522394;0.019243986254295464;0.014572800271912323;0.007142059381961996
1986-10-16;0.0082938388625593;-0.020229265003371633;0.003056951423785481;0.006350169843697184
1986-10-17;-0.014688601645123422;0.0220233998623538;-0.002880641255792571;0.0037698205565415144
1986-10-20;0.013714967203339201;0.02154882154882154;-0.012016412661195797;-0.0021262827031525156
1986-10-21;0.00023529411764711128;0.003295978905734964;-0.00038140441581557827;0.0
1986-10-22;-0.0002352387673488776;-0.024310118265440273;0.001610988638290678;0.0003300444691494153
1986-10-23;-0.0037647058823530033;0.002020202020202033;0.01278252772369437;-0.005967782080446349
1986-10-24;-0.03046764289088333;0.0033602150537632713;-0.004262788365095305;-0.0022244220578815366
1986-10-27;-0.0018270401948843329;-0.035498995311453396;0.002140518761017507;0.0027254476270515138
1986-10-28;0.00231848688224523;-0.015277777777777835;0.0020521841102314475;0.0008206501178591452
1986-10-29;-0.011930849768687524;-0.03173483779971786;0.00702165008777067;0.006734280862546349
1986-10-30;0.001724987678659362;0.0983248361252731;0.011496638167178608;0.008162251464352899
1986-10-31;-0.013530135301353052;0.011273209549071517;0.0011078741126748781;0.00380456892056813
1986-11-03;0.012967581047381493;-0.0360655737704918;0.007459627838347416;0.005160082424325418
1986-11-04;0.004431314623338345;0.023809523809523947;0.0016273393002439462;-0.00032368891791356713
1986-11-05;-0.006740196078431349;-0.007973421926910418;0.001543460601137303;0.00015905656733194995
1986-11-06;0.008143121529919917;0.010046885465505806;-0.0028793900559656027;0.005054922585848498
1986-11-07;-0.0008566882878473514;0.004641909814323553;-0.0004067189978443908;0.003995343475214241
1986-11-10;0.006246937775600259;0.00990099009900991;0.0014647841477803958;0.004688652111019209
1986-11-11;-0.011564211807668867;0.00588235294117645;0.0038597489131759755;0.0010308354248833584
1986-11-12;0.0024630541871921707;-0.003898635477582846;-0.00178079974097467;0.004583613163196887
1986-11-13;0.0012285012285011554;0.014350945857795283;-0.014677262406746605;-0.010306464102864066
1986-11-14;0.0018404907975460016;0.00836012861736335;0.0060900337420788375;0.0015873998727828909
1986-11-17;-0.038579301898346574;-0.003826530612244916;-0.005276073619631894;-0.006586822981942464
1986-11-18;-0.003821656050955413;0.001920614596671033;-0.0264380576456561;-0.00040167685945258214
1986-11-19;0.006138107416879812;-0.008306709265175738;0.0037165301123405214;-0.011194874581182734
1986-11-20;-0.010294865277071574;-0.027061855670103108;0.018471766388959088;0.004126838761375984
1986-11-21;-0.0029536406831900397;0.001986754966887494;0.015740549473249432;0.004349288324184464
1986-11-24;-0.01983513652756308;-0.009914077990746839;0.006467095094769171;0.00513070819664696
1986-11-25;0.00854139290407363;0.004672897196261738;0.002909678722974318;7.905227614091181e-05
1986-11-26;-0.00039087947882732177;-0.0033222591362126463;0.0024176975460370453;0.006058313383621616
1986-11-28;0.015380604796663144;0.0;0.0018088997869518675;0.009041165081235869
1986-12-01;0.015532734274711135;0.019333333333333202;-0.0006821282401090478;-0.0059734365614363405
1986-12-02;-0.015295158639868522;-0.004578155657292249;0.01987552700260986;0.0037936012354382598
1986-12-03;0.0006418485237484894;-0.005913272010512505;-0.0005905511811024056;-0.003539576365663266
1986-12-04;-0.0012828736369467908;0.004626569729015095;-0.0031908607445342296;-0.002136883618158003
1986-12-05;-0.0019267822736031004;-0.003947368421052588;-0.007390135946885867;0.001423902501920038
1986-12-08;0.0028314028314029294;-0.008586525759577301;-3.9813672014887835e-05;0.004747056880713307
1986-12-09;-0.007186858316221789;-0.00532978014656893;-0.007485268354833541;0.0013371590940747247
1986-12-10;0.012150982419855128;0.01272605492297374;0.006739409499358251;-0.002281263040756709
1986-12-11;-0.007918263090676891;0.024470899470899532;-0.011117309531399555;0.0026043554638484068
1986-12-12;0.007981462409886841;0.04131697869593287;-0.00330418664625054;0.00015574417906139004
1986-12-15;0.007151979565772626;0.015499070055796649;0.0034768546593895167;0.0009398809854848089
1986-12-16;-0.0030433679939132485;-0.016483516483516425;0.00737278917046047;0.00023891676251119875
1986-12-17;-0.002798270160264571;-0.017380509000620714;-0.00991841305391128;-0.0010220972992189825
1986-12-18;-0.0031887755102041337;0.028427037271004485;-0.0031507513330102377;-0.0026690688286125086
1986-12-19;0.010364683301343547;0.016584766584766486;0.011953967096199003;-0.0037801491988090907
1986-12-22;-0.0016464032421480423;0.024169184290030232;-0.0039242381772314205;0.0070349227669577186
1986-12-23;-0.012558670556894524;-0.0011799410029498247;-0.009688442211055248;0.003217792894179672
1986-12-24;0.0;0.019492025989368056;0.0016643663229682915;0.0
1986-12-29;0.002312435765673193;0.022595596755503822;-0.008429584599797368;0.005007866338717859
1986-12-30;-0.003460651115098745;0.004532577903682888;-0.0053132791106387245;0.0006228640723182632
1986-12-31;0.0;0.011280315848843703;-0.004930763857501019;0.0013991946367877262
1987-01-02;0.037942122186495286;0.01115448968209698;0.017673535119957062;0.0010891867955353796
1987-01-05;-0.011276332094176;-0.008273579702151035;0.02329072834246304;0.006989587053878088
1987-01-06;0.006893094372728337;0.012791991101223532;0.0023395059280701958;0.004158094915883259
1987-01-07;-0.003236245954692629;0.0038440417353102774;0.010087823403750251;0.01305299996196041
1987-01-08;0.0056193806193807205;0.0191466083150984;0.007637175420044384;0.01553473052928589
1987-01-09;-0.0016143052278653203;0.008051529790660261;0.005635883084577298;0.007981322332384355
1987-01-12;0.022636815920398012;0.011714589989350266;0.006068101882271026;0.010218626197413316
1987-01-13;-0.005108246168815445;-0.00736842105263158;-0.001344602381867177;0.0050524437435806036
1987-01-14;0.014914425427873024;0.014316012725344551;0.010348143873821991;-0.005687683223915108
1987-01-15;0.002770416767043926;-0.002090956612650241;0.01085135546756022;0.01056319750843504
1987-01-16;-0.0013213213213213448;0.002095337873232017;0.002975629967230331;0.0063076251380436155
1987-01-19;0.015756555208082723;-0.02247778358599062;0.01149166291122139;-0.006701954438960156
1987-01-20;-0.015393724097098826;0.0016042780748664054;-0.0011138338159945027;0.004424460431654564
1987-01-21;-0.02056524353577871;-0.0069407367859049;-0.004460303300624635;-0.010764295690700476
1987-01-22;0.007981335952848667;0.008602150537634357;0.022662783751493665;0.009712604146733694
1987-01-23;-0.025459861128030226;-0.009061833688699505;-0.013909678361505584;0.006730350603119328
1987-01-26;0.014999999999999902;0.002151694459386677;-0.001814142910033345;-0.0017959898040692535
1987-01-27;0.013546798029556717;-0.00805152979066015;0.015355513519528241;0.010729066851515867
1987-01-28;0.005467800729040073;0.0043290043290042934;0.006027397260273792;0.004271284562357147
1987-01-29;-0.0097885196374623;0.006465517241379448;-0.004212055192447273;0.0010645349187539122
1987-01-30;-0.022455455211130015;0.002676659528908054;-0.0005834305717620225;-0.0014847512038522748
1987-02-02;0.015605493133582948;-0.0074746396155900285;0.008647110332749675;0.007520194510308054
1987-02-03;-0.006760909649661917;-0.011296395911780555;-0.0016639536986796655;0.001126839215999098
1987-02-04;-0.002970297029702973;-0.006528835690968293;0.013225116852059848;-0.0009861196192979538
1987-02-05;-0.009682224428997133;0.01642935377875121;0.005435560005721873;0.0054240262427152075
1987-02-06;0.009275507646026693;-0.006465517241379226;-0.003983496941243447;0.009386295908804687
1987-02-09;0.008196721311475308;-0.00379609544468551;-0.006713326667618924;0.007977599842805994
1987-02-10;-0.007514166050751281;0.003266194882961315;-0.01110871440897332;-0.0035771026443268683
1987-02-11;0.0003723470274294982;-0.02170374389582197;0.00897953248264094;0.001516188985620781
1987-02-12;-0.0017369727047146233;0.0011092623405435376;-0.006917921741010358;-0.00027347756018947234
1987-02-13;-0.01230425055928408;-0.012188365650969701;0.014802989623394547;0.003932315327725533
1987-02-17;-0.0002516672958349231;-0.0028042624789679227;0.020700750804433454;0.02350634247928407
1987-02-18;-0.018250471994965434;-0.019122609673790758;-0.0002451924760936697;0.015179462800094967
1987-02-19;0.008589743589743737;0.002293577981651307;0.000525541307546673;-0.017795010840907954
1987-02-20;0.016270497012838447;0.020022883295194305;-0.0003151591553733901;0.0080145702121166
1987-02-23;0.008630393996247543;-0.038137969713965214;-0.010858904301527361;0.001603413046768809
1987-02-24;-0.009672619047618958;-0.023323615160349753;0.001770663644734105;-0.004802538687117219
1987-02-25;0.01627848735286741;-0.01910447761194034;0.0039592760180995334;0.003886194755772454
1987-02-26;-0.004189255791030022;0.033475349969567914;-0.003661971830985933;0.0026705740552548374
1987-02-27;0.004330611234842907;-0.03121319199057726;0.004382244840260174;0.0023994720218731835
1987-03-02;-0.00394234323025755;-0.0012158054711245425;-0.004222378606615007;0.008766030690513293
1987-03-03;-0.001113172541743923;0.059038344491783246;0.003957597173144922;-0.0015151303245175551
1987-03-04;0.006810302129767187;0.0;0.015838378150077492;0.006994182409024274
1987-03-05;0.010330832615914387;0.034482758620689724;0.006583050377659161;6.491218308934954e-05
1987-03-06;-0.010833840535605543;0.007222222222222241;0.0004818945339393199;-0.005239000417265549
1987-03-09;-0.003199606202313632;0.0;-0.008119452281015627;-0.0011838180462341308
1987-03-10;0.001481481481481639;0.007722007722007707;0.008879639264654848;0.00026130859611961377
1987-03-11;0.0039447731755424265;0.003284072249589487;-0.0018909440968163382;0.0039559250240248645
1987-03-12;0.006630648330058886;0.004909983633388126;0.003134580276256571;0.0007852794944473995
1987-03-13;-0.0034154671871187148;-0.0016286644951141183;-0.004566994025135829;0.00767484295126275
1987-03-16;-0.007833537331701335;0.011963023382272953;-0.005726309979647293;0.0013684617936524646
1987-03-17;0.002590673575129543;0.01773240193444403;0.014710474274017393;0.005001633468151967
1987-03-18;-0.004921865386981694;-0.010031678986272552;0.0010599377713951252;0.00032506776060370335
1987-03-19;0.00024731049833048857;-0.0074666666666667325;0.0044401940023226505;-0.005432817513170041
1987-03-20;0.0;0.004836109618484574;0.013907780195865138;0.006373676944316564
1987-03-23;0.009519100012362447;-0.005347593582887611;0.010027836469128415;0.010206461348515106
1987-03-25;0.013225569434239581;-0.006451612903225823;-0.0025899853898261327;0.013425856769736955
1987-03-26;-0.00652646845540239;0.008116883116882967;0.0018310140488715376;-0.0021439769879801895
